,fwd_ret,reg
0,1.3595688318282761,0.47661102233896274
1,0.3138088003926693,0.26307200874485465
2,-0.416236554651704,0.2909886477635861
3,0.9944629306988938,0.5318157230409807
4,1.398849562577662,0.39892786789113
5,1.256687482832819,0.10008876527025863
6,0.6984562687186989,0.17790244525669893
7,-0.28314831826328046,0.24108248470283103
8,-0.9584615155240457,0.19832483994913433
9,-1.4028482059364034,0.17884386899798732
10,-0.8316710443214443,0.40762307214722526
11,1.678666976213611,0.18460128069925755
12,0.9199332068399279,0.09654070681460732
13,-1.1896333132664751,0.06117039588958029
14,-0.3350605956105528,0.3023761575604883
15,-0.20530326360027548,0.1303066466831687
16,0.4055293798208542,0.21920383011139352
17,-0.29172379179867264,0.12378799572025646
18,-0.2726786482869512,0.12752071969970324
19,-2.365832042632597,0.2626919368494258
20,1.0739763577518615,0.29036532699118384
21,-0.48003282261940017,0.19025088622045844
22,0.09800471792354995,0.2169023330901519
23,0.025879241628463282,0.21329713976059125
24,0.08889485883925863,0.05891868206125454
25,-1.077670332881615,0.29233097835976973
26,1.499329584957677,0.31405989173383975
27,0.41125674522501676,0.0936401689244823
28,-0.03585735500440205,0.051505371241522366
29,-0.5882015697206067,0.17377432510030283
30,0.19821706062131186,0.17512856514126515
31,0.9708390098776937,0.09803716540059777
32,0.9652011951411184,0.10406954549550222
33,-0.2846239618800649,0.07208621215684592
34,0.5946336616553618,0.09851180643815122
35,0.5465214579935082,-0.032813757187645634
36,-0.19319636937895313,-0.006466832948640575
37,3.622124333500796,0.21368691013551303
38,0.12935435251104832,-0.10243510793019471
39,-0.7914159607247461,-0.05303930705328613
40,1.4781975152351028,0.005639421872493751
41,-0.21408314671239037,-0.1213095607412793
42,-0.21151926565312681,-0.03435951021305009
43,0.7907579564115972,-0.041278405033785784
44,-0.39735883216997425,-0.12440105166681224
45,0.6128592197273444,0.0320592504703721
46,1.4572601219169146,-0.045310319681189384
47,-0.24634289172117657,-0.11651278193502852
48,2.0848076388777206,-0.011290085780424005
49,0.0928467794821877,-0.1506697357483435
50,0.7053633703624987,-0.11977130476788675
51,-1.6733834723735341,-0.2163841119835397
52,-2.6951769538917207,0.19633261191316959
53,0.4265154424893233,0.343595167670457
54,-1.3139864416273923,-0.031635306847689046
55,-0.3883180830946152,-0.06709200075547349
56,-0.08790979900400553,0.0036176146927021837
57,-0.5361316050140553,-0.06409891916039315
58,2.2269113165983168,0.127581933203472
59,-0.6365882662853486,-0.1572336846412123
60,1.063605972612192,0.008043147463558623
61,-0.9978171966841323,-0.264056032044678
62,0.1699695869076486,-0.07773544180419413
63,-0.019938706294105844,-0.05339266826231501
64,1.1309132196104315,0.019032952021350403
65,0.5057193352254998,-0.1376028291908492
66,1.2720941337856972,-0.010638653144234622
