,fwd_ret,reg
0,0.9946189917456854,0.21732803043699297
1,0.9888430829164265,0.1899349375089959
2,-0.2915956148357456,0.1685571384851721
3,0.6091987723981239,0.1750908780558179
4,0.5599080959729517,0.10718019335978701
5,-0.1979285712312171,0.019906775777395375
6,3.7108455839840375,0.30623060437668254
7,0.13252279148595733,-0.06384083316746689
8,-0.8108011080093043,0.01588520519047975
9,1.5144048675890525,0.12796195318219697
10,-0.2193269546921548,-0.01155053473429763
11,-0.21670027326693908,0.10160236359368537
12,0.8101269863682806,0.11263064713245378
13,-0.40709184220351086,-0.014444661806165139
14,0.6278707520045484,0.21084989780673702
15,1.4929546283423387,0.05205538541112753
16,-0.25237687824091504,-0.020564424250775135
17,2.135873456532708,0.12142304245380957
18,0.09512099251866839,-0.052873382098585255
19,0.7226407232365648,-0.010578709724516858
20,-1.714371760057043,-0.09397371447314662
21,-2.7611933154537147,0.44104171089887306
22,0.4369626220789572,0.5390720421100053
23,-1.346171565462314,0.15314562766148046
24,-0.39782964668142096,0.04868637032406937
25,-0.09006308436343645,0.23584759983908285
26,-0.5492637512467223,0.10637792143765619
27,2.281457858498199,0.33075001374110835
28,-0.6521810239677465,-0.013177667417801135
29,1.0896582124645975,0.17495037034561012
30,-1.022257989239129,-0.17524518468007058
31,0.17413286594119623,0.05098710061749763
32,-0.020427090124299052,0.14236405055001586
33,1.1586141005834736,0.18633292774288554
34,0.5181065554541866,-0.036619190666969004
35,1.303253136594632,0.11377582207593369
36,0.5919368634386932,-0.11104399117605909
37,0.9044801185300047,-0.09801296443125111
38,-0.2543274437092723,-0.06011534830656963
39,1.9840584131350454,0.06512042215304853
40,-1.0037216317893585,-0.28146540097333295
41,-1.7462788665981335,-0.20511277240618284
42,0.4455387290438553,-0.16655052386657157
43,1.0420408737363882,0.09595889082586884
44,-0.5294988161025619,-0.002182307877705552
45,0.23621590259314107,0.14269163405647994
46,-0.029661363692956744,0.07963254306913886
47,-0.41627824861806584,-0.17014153922501415
48,-1.5416190492594384,0.006623837333151247
49,0.09431124923156829,-0.16106990099332336
50,-1.0159296202040715,-0.03238354881067983
51,-0.5591801242303207,-0.10262696401200967
52,1.7400821310880608,0.25282262343318884
53,0.4141362165756122,0.039769615228546544
54,-0.024431932632558426,0.06335347248250214
55,0.9059520175631082,0.026304152153970573
56,0.5832869621926691,0.0097448743747869
57,-0.012225938533680257,-0.05965626493034369
58,0.07755194053973168,0.19370237631151996
59,0.13449529596023851,0.012409812459955996
60,-0.921851720987333,-0.11847380257086838
61,0.5767372103142409,-0.12075665156519814
62,0.14001990414513005,-0.028001672139014826
63,-0.4547231411425717,-0.049902769513309256
64,-1.1071913647161813,-0.06839211633709731
65,1.1487635446176545,-0.08423318907240586
66,-0.05311801333604769,-0.14423319838328547
67,0.7776833741480816,-0.1509713867934022
68,0.19741201024219765,-0.2989876973238197
69,-0.17185920037376184,-0.12093482596764628
70,1.8303785649557456,-0.1783390186132808
71,-0.21385420178246173,-0.30943676701851086
72,0.09151105007478108,-0.1979545507591666
73,-0.9018374805357956,-0.15461442668859535
74,-0.46669578548191076,-0.08656452125868862
75,-2.2938832411246093,-0.24353555335730856
76,-0.2639705780637274,0.05806790972988533
77,0.36949458803045215,-0.14510378872555785
78,-1.3234309211562596,-0.006620279944441139
79,-1.1073928033800406,-0.07998971995466689
80,-0.3541912233344513,-0.13727358688981253
81,-0.545230986274453,0.1655827844668641
82,-0.5471855413956317,0.056120274715860105
83,2.5490144454287638,0.04643344957901664
84,0.5035710513704246,-0.2690251118481939
85,-0.11921985372825128,-0.18075206769359742
86,-0.6610343581934612,-0.2535458538155811
87,2.1290983316475063,-0.0907119454542449
88,0.026952909191542414,-0.3170319636991435
89,-0.6239556593252531,-0.2127212779837194
90,0.2778199935902977,-0.16741208768268132
91,-1.987085978082719,-0.4241590891219921
92,2.0756931187055994,-0.14020773849257054
93,-0.537422740432364,-0.30621999739512623
94,0.4772882749329453,-0.23204237182252932
95,0.7261888378049239,-0.30269987150911354
96,-0.3045834307788656,-0.32973162327720806
97,-1.2241634802593047,-0.16405314807663318
98,0.4185160144581509,-0.2277648549138763
99,-3.8697309293913955,-0.16446723583084627
100,0.27600305545218207,-0.2403271498937664
101,0.07110191006944554,-0.049425162390330776
102,-1.605987717884408,-0.1702792587396795
103,-0.1680897019408764,-0.06043641618333752
104,-1.502952773380984,-0.17905575241194946
105,-0.33350684987356366,0.13511446868976146
106,-3.028769847074373,-0.10802626387643006
107,1.9173263286030957,0.5460209591713615
108,-1.7886209019382582,-0.0564325735848288
109,0.10561575487739207,0.23602953935289359
110,-1.425091694740043,0.1282183590199817
111,1.9965177016835591,0.29290642402358863
112,-0.16790023019319264,-0.1707650926832261
113,0.4426148751571598,0.05774540767996634
114,-0.4504909323328592,-0.147680276494176
115,-1.4114656563726784,-0.011558569089675421
116,-0.5650178604245374,0.06182032670105612
117,0.5294569329171229,-0.04559195350929262
118,0.8320578868766609,0.026682227796992808
119,-0.3436266563474341,0.03780721757265566
120,0.4417353257100293,0.010193538638473668
121,0.8212639582511929,-0.06007290785120134
122,-1.1944682114101206,-0.10796219801029333
123,-0.6982327236704818,0.06446342916259275
124,0.14568611845533574,-0.07403325517582683
125,-1.1879902589864022,-0.036483044009910884
126,-0.05777703279523786,-0.09194283974490516
127,1.9643971890518632,0.16034483928851226
128,-0.34086634657082504,-0.04699092752712158
129,0.3097749672854909,0.010660387507263221
130,-0.9225976431042182,0.013220761589244436
131,1.7973645421554938,0.26489429724262725
132,0.5593536409407406,-0.0969255438712862
133,0.08307455389820692,-0.11030035958790531
134,-1.0641931575987131,-0.045309679300617293
135,-0.16269273813872198,0.04574946457476266
136,-1.169908634139538,0.004383494163908413
137,-0.10030854039362395,0.13872242725338493
138,0.02927643571834037,0.1707190562082441
139,-2.066148709622526,0.25203792605328074
140,0.4104435044081829,0.20542331133922362
141,0.6087520170585552,0.2740059312516522
142,0.4668334019543998,0.0848313267633564
143,-1.5571308332352947,0.20727074943041018
144,0.26724246252918554,0.16473447856236914
145,1.244931620091076,0.2563736668996376
146,-0.12274004583260056,0.13537466442291562
147,0.7190746577833773,0.18525121645057158
148,-0.4350260173320328,0.09450025346194435
149,-0.7627031090405876,0.24679966994168503
150,0.15309348128554442,0.2624284154330165
151,0.3811022490852677,0.26035825591215045
152,0.30335884222672665,0.21171824220073523
153,-0.8000051855785791,0.18614388625888537
154,0.23696182471002616,0.2994732788066886
155,-0.20675996696157817,0.16085729518454267
156,-0.5121312022769032,0.23022814516773352
157,0.45725010115964165,0.3062386286137372
158,-0.15448959223226832,0.18202301184271183
159,0.3546379786740218,0.2160446852319319
160,-0.5664478762722018,0.17332680139366163
161,-0.24451976757623373,0.40018381257961394
162,0.048625528950120366,0.2588752921788562
163,-0.5446346475462234,0.28865282575232615
164,-0.19620337723790038,0.22875672485238172
165,0.04413603654852675,0.20685290239967807
166,0.12185251912212883,0.21695751309594663
167,-0.5126527495660894,0.2620977354739845
168,-0.5287389332642477,0.23445376065948606
169,1.1632282458940466,0.28131278840912377
170,0.09053875932493058,0.154123315181918
171,0.6348313594951884,0.2480655140515249
172,0.3501584588727597,0.20006148248648922
173,0.5272510781727249,0.2384868341911364
174,1.0018867432769887,0.26010049897663073
175,1.0437840175933815,-0.15943341490345933
176,0.28790389982623366,0.1734040240404116
177,-0.006418119119312083,0.15008235148366797
178,1.124311667550294,0.16346507524587106
179,-0.32392953202631375,0.1683504894900056
180,-0.8559253921319618,0.16484219003739584
181,-0.4074588192932953,0.14794632644832412
182,-0.5483861961154267,0.19120574433878085
183,0.8013195234491006,0.20503249136971502
184,0.5600856018256225,0.20183107069111322
185,0.981258214233547,0.32116800484982083
186,0.8752395822837267,0.18211682354054196
187,-0.39966453417263914,0.1543816381750341
188,1.2979898001227193,0.1407678122626351
189,-0.4112482624162698,0.17424173893805345
190,-0.008414556915355788,0.23506471114756125
191,-0.6078086449094859,0.1055873404747496
192,1.705301031109053,0.21558365579291577
193,-0.36836174413369355,0.0553324085132232
194,-0.03830727630730375,0.23071503933486853
195,-0.5450953641177951,0.26762820333262105
196,-0.6812181262131748,0.09808997451216613
197,0.04122514673591696,0.11463507911523232
198,0.9656576775866403,0.10059593173693268
199,1.3257205422715395,0.1869533790938317
200,-0.23423741415019617,0.06894826367504849
201,0.1996737088934675,0.16010245834722844
202,0.10181434534882328,0.17370169724860837
203,-0.9522869284953202,0.05829930725180097
204,0.627798952039261,0.13296659874322517
205,-1.043444962457033,0.18492109464445672
206,1.067803100553182,0.2238356934508986
207,-0.09259403301217613,0.1451880591786855
208,-0.049861087260511985,0.19858359884069327
209,-0.9190056500134297,0.1610559786178364
210,0.044224789730151065,0.10880407848716193
211,0.845135452648745,0.06779421788645139
212,0.23262390950234885,0.09805972965081373
213,0.3433972952195647,0.09214879524587258
214,-0.054037451652778616,0.0994062792460373
215,0.9107167429096817,0.11164221719248052
216,0.43656373338291543,0.039000123724145956
